SYMBOL,QUOTE_DATE,BID,ASK,QUOTIM,QUOTEID,QUOTETIM_MS
EUR/USD,2019-05-02,1.1259,1.1263,02:26:10.090000,127401781,8770090
EUR/USD,2019-05-02,1.1259,1.1262,02:26:05.323000,127401782,8765323
EUR/USD,2019-05-02,1.126,1.1264,02:26:22.170000,127401783,8782170
EUR/USD,2019-05-02,1.1259,1.1263,02:26:19.171000,127401784,8779171
EUR/USD,2019-05-02,1.126,1.1264,02:26:13.154000,127401785,8773154
EUR/USD,2019-05-02,1.126,1.1264,02:26:18.178000,127401786,8778178
EUR/USD,2019-05-02,1.1262,1.1263,02:26:22.453000,127401787,8782453
EUR/USD,2019-05-02,1.126,1.1263,02:26:17.325000,127401788,8777325
EUR/USD,2019-05-02,1.1259,1.1263,02:26:22.804000,127401789,8782804
EUR/USD,2019-05-02,1.1259,1.1264,02:26:13.806000,127401790,8773806
EUR/USD,2019-05-02,1.1261,1.1262,02:26:23.945000,127401791,8783945
EUR/USD,2019-05-02,1.126,1.1265,02:26:23.350000,127401792,8783350
EUR/USD,2019-05-02,1.1261,1.1265,02:26:31.815000,127401793,8791815
EUR/USD,2019-05-02,1.126,1.1265,02:26:28.138000,127401794,8788138
EUR/USD,2019-05-02,1.126,1.1265,02:26:29.146000,127401795,8789146
EUR/USD,2019-05-02,1.126,1.1265,02:26:31.266000,127401796,8791266
EUR/USD,2019-05-02,1.1259,1.1264,02:26:25.280000,127401797,8785280
EUR/USD,2019-05-02,1.126,1.1265,02:26:24.461000,127401798,8784461
EUR/USD,2019-05-02,1.126,1.1264,02:26:24.165000,127401799,8784165
EUR/USD,2019-05-02,1.1261,1.1265,02:26:28.201000,127401800,8788201
EUR/USD,2019-05-02,1.126,1.1264,02:26:26.192000,127401801,8786192
EUR/USD,2019-05-02,1.1259,1.1264,02:26:27.208000,127401802,8787208
EUR/USD,2019-05-02,1.1259,1.1264,02:26:26.816000,127401803,8786816
EUR/USD,2019-05-02,1.126,1.1264,02:26:25.179000,127401804,8785179
EUR/USD,2019-05-02,1.126,1.1264,02:26:23.182000,127401805,8783182
EUR/USD,2019-05-02,1.1261,1.1264,02:26:29.326000,127401806,8789326
EUR/USD,2019-05-02,1.1261,1.1264,02:26:30.137000,127401807,8790137
EUR/USD,2019-05-02,1.1259,1.1264,02:26:26.299000,127401808,8786299
EUR/USD,2019-05-02,1.1263,1.1264,02:26:32.601000,127401809,8792601
EUR/USD,2019-05-02,1.1261,1.1262,02:26:27.533000,127401810,8787533
EUR/USD,2019-05-02,1.1261,1.1265,02:26:30.191000,127401811,8790191
EUR/USD,2019-05-02,1.1262,1.1263,02:26:33.147000,127401812,8793147
EUR/USD,2019-05-02,1.1261,1.1266,02:26:35.322000,127401813,8795322
EUR/USD,2019-05-02,1.1262,1.1263,02:26:37.712000,127401814,8797712
EUR/USD,2019-05-02,1.1261,1.1266,02:26:39.176000,127401815,8799176
EUR/USD,2019-05-02,1.1261,1.1265,02:26:42.216000,127401816,8802216
EUR/USD,2019-05-02,1.126,1.1264,02:26:38.202000,127401817,8798202
EUR/USD,2019-05-02,1.126,1.1264,02:26:39.230000,127401818,8799230
EUR/USD,2019-05-02,1.1261,1.1265,02:26:36.807000,127401819,8796807
EUR/USD,2019-05-02,1.1261,1.1265,02:26:35.208000,127401820,8795208
EUR/USD,2019-05-02,1.1261,1.1266,02:26:41.198000,127401821,8801198
EUR/USD,2019-05-02,1.126,1.1265,02:26:37.348000,127401822,8797348
EUR/USD,2019-05-02,1.126,1.1265,02:26:43.212000,127401823,8803212
EUR/USD,2019-05-02,1.126,1.1264,02:26:39.804000,127401824,8799804
EUR/USD,2019-05-02,1.126,1.1264,02:26:40.202000,127401825,8800202
EUR/USD,2019-05-02,1.1261,1.1265,02:26:37.200000,127401826,8797200
EUR/USD,2019-05-02,1.1261,1.1265,02:26:42.435000,127401827,8802435
EUR/USD,2019-05-02,1.1261,1.1265,02:26:36.378000,127401828,8796378
EUR/USD,2019-05-02,1.1261,1.1266,02:26:34.448000,127401829,8794448
EUR/USD,2019-05-02,1.126,1.1265,02:26:36.430000,127401830,8796430
EUR/USD,2019-05-02,1.1261,1.1265,02:26:46.813000,127401831,8806813
EUR/USD,2019-05-02,1.1261,1.1266,02:26:51.209000,127401832,8811209
EUR/USD,2019-05-02,1.1261,1.1265,02:26:49.807000,127401833,8809807
EUR/USD,2019-05-02,1.1261,1.1265,02:26:48.722000,127401834,8808722
EUR/USD,2019-05-02,1.1261,1.1266,02:26:53.210000,127401835,8813210
EUR/USD,2019-05-02,1.126,1.1264,02:26:52.707000,127401836,8812707
EUR/USD,2019-05-02,1.1262,1.1267,02:26:47.197000,127401837,8807197
EUR/USD,2019-05-02,1.126,1.1264,02:26:50.721000,127401838,8810721
EUR/USD,2019-05-02,1.1261,1.1265,02:26:47.686000,127401839,8807686
EUR/USD,2019-05-02,1.126,1.1265,02:26:45.214000,127401840,8805214
EUR/USD,2019-05-02,1.1262,1.1267,02:26:49.212000,127401841,8809212
EUR/USD,2019-05-02,1.1261,1.1266,02:26:52.817000,127401842,8812817
EUR/USD,2019-05-02,1.1263,1.1264,02:26:44.763000,127401843,8804763
EUR/USD,2019-05-02,1.1261,1.1265,02:27:02.598000,127401844,8822598
EUR/USD,2019-05-02,1.126,1.1264,02:26:55.580000,127401845,8815580
EUR/USD,2019-05-02,1.1262,1.1263,02:27:03.462000,127401846,8823462
EUR/USD,2019-05-02,1.1261,1.1266,02:27:01.230000,127401847,8821230
EUR/USD,2019-05-02,1.126,1.1264,02:26:59.600000,127401848,8819600
EUR/USD,2019-05-02,1.1263,1.1264,02:27:02.473000,127401849,8822473
EUR/USD,2019-05-02,1.126,1.1265,02:27:03.232000,127401850,8823232
EUR/USD,2019-05-02,1.1262,1.1263,02:27:03.402000,127401851,8823402
EUR/USD,2019-05-02,1.1261,1.1266,02:26:55.210000,127401852,8815210
EUR/USD,2019-05-02,1.126,1.1265,02:26:57.269000,127401853,8817269
EUR/USD,2019-05-02,1.1261,1.1265,02:27:01.587000,127401854,8821587
EUR/USD,2019-05-02,1.1261,1.1266,02:26:59.219000,127401855,8819219
EUR/USD,2019-05-02,1.126,1.1265,02:26:58.814000,127401856,8818814
EUR/USD,2019-05-02,1.1261,1.1264,02:26:56.427000,127401857,8816427
EUR/USD,2019-05-02,1.126,1.1264,02:27:00.610000,127401858,8820610
EUR/USD,2019-05-02,1.1261,1.1266,02:27:02.808000,127401859,8822808
EUR/USD,2019-05-02,1.1262,1.1263,02:26:57.552000,127401860,8817552
EUR/USD,2019-05-02,1.1261,1.1266,02:27:10.820000,127401861,8830820
EUR/USD,2019-05-02,1.1261,1.1266,02:27:09.229000,127401862,8829229
EUR/USD,2019-05-02,1.1261,1.1266,02:27:07.600000,127401863,8827600
EUR/USD,2019-05-02,1.1261,1.1265,02:27:05.620000,127401864,8825620
EUR/USD,2019-05-02,1.1262,1.1263,02:27:06.809000,127401865,8826809
EUR/USD,2019-05-02,1.1261,1.1265,02:27:12.248000,127401866,8832248
EUR/USD,2019-05-02,1.1262,1.1265,02:27:11.330000,127401867,8831330
EUR/USD,2019-05-02,1.1261,1.1265,02:27:06.594000,127401868,8826594
EUR/USD,2019-05-02,1.1261,1.1265,02:27:11.252000,127401869,8831252
EUR/USD,2019-05-02,1.1262,1.1263,02:27:07.825000,127401870,8827825
EUR/USD,2019-05-02,1.126,1.1265,02:27:05.230000,127401871,8825230
EUR/USD,2019-05-02,1.1262,1.1263,02:27:08.765000,127401872,8828765
EUR/USD,2019-05-02,1.1261,1.1265,02:27:10.182000,127401873,8830182
EUR/USD,2019-05-02,1.1261,1.1265,02:27:14.538000,127401874,8834538
EUR/USD,2019-05-02,1.1261,1.1264,02:27:15.378000,127401875,8835378
EUR/USD,2019-05-02,1.1262,1.1267,02:27:19.008000,127401876,8839008
EUR/USD,2019-05-02,1.1262,1.1267,02:27:20.110000,127401877,8840110
EUR/USD,2019-05-02,1.1261,1.1266,02:27:22.943000,127401878,8842943
EUR/USD,2019-05-02,1.1261,1.1266,02:27:24.119000,127401879,8844119
EUR/USD,2019-05-02,1.1262,1.1267,02:27:22.805000,127401880,8842805
EUR/USD,2019-05-02,1.1261,1.1265,02:27:15.812000,127401881,8835812
EUR/USD,2019-05-02,1.1263,1.1264,02:27:16.764000,127401882,8836764
EUR/USD,2019-05-02,1.1261,1.1265,02:27:22.249000,127401883,8842249
EUR/USD,2019-05-02,1.1261,1.1264,02:27:23.328000,127401884,8843328
EUR/USD,2019-05-02,1.1262,1.1263,02:27:23.061000,127401885,8843061
EUR/USD,2019-05-02,1.1261,1.1265,02:27:27.816000,127401886,8847816
EUR/USD,2019-05-02,1.1262,1.1263,02:27:33.159000,127401887,8853159
EUR/USD,2019-05-02,1.1261,1.1265,02:27:31.269000,127401888,8851269
EUR/USD,2019-05-02,1.1261,1.1265,02:27:26.272000,127401889,8846272
EUR/USD,2019-05-02,1.1262,1.1265,02:27:33.325000,127401890,8853325
EUR/USD,2019-05-02,1.1262,1.1263,02:27:33.209000,127401891,8853209
EUR/USD,2019-05-02,1.1261,1.1265,02:27:25.276000,127401892,8845276
EUR/USD,2019-05-02,1.1261,1.1265,02:27:28.270000,127401893,8848270
EUR/USD,2019-05-02,1.1261,1.1266,02:27:25.097000,127401894,8845097
EUR/USD,2019-05-02,1.1261,1.1265,02:27:27.259000,127401895,8847259
EUR/USD,2019-05-02,1.1261,1.1266,02:27:41.144000,127401896,8861144
EUR/USD,2019-05-02,1.1261,1.1266,02:27:40.231000,127401897,8860231
EUR/USD,2019-05-02,1.1261,1.1265,02:27:40.332000,127401898,8860332
EUR/USD,2019-05-02,1.1261,1.1265,02:27:39.547000,127401899,8859547
EUR/USD,2019-05-02,1.1261,1.1265,02:27:42.295000,127401900,8862295
EUR/USD,2019-05-02,1.126,1.1265,02:27:38.312000,127401901,8858312
EUR/USD,2019-05-02,1.1261,1.1266,02:27:42.398000,127401902,8862398
EUR/USD,2019-05-02,1.126,1.1264,02:27:44.308000,127401903,8864308
EUR/USD,2019-05-02,1.126,1.1265,02:27:38.112000,127401904,8858112
EUR/USD,2019-05-02,1.126,1.1264,02:27:36.282000,127401905,8856282
EUR/USD,2019-05-02,1.126,1.1265,02:27:38.818000,127401906,8858818
EUR/USD,2019-05-02,1.126,1.1264,02:27:35.269000,127401907,8855269
EUR/USD,2019-05-02,1.1262,1.1265,02:27:35.509000,127401908,8855509
EUR/USD,2019-05-02,1.1262,1.1263,02:27:38.633000,127401909,8858633
EUR/USD,2019-05-02,1.1261,1.1265,02:27:37.281000,127401910,8857281
EUR/USD,2019-05-02,1.1263,1.1264,02:27:43.613000,127401911,8863613
EUR/USD,2019-05-02,1.126,1.1264,02:27:53.320000,127401912,8873320
EUR/USD,2019-05-02,1.126,1.1265,02:27:45.393000,127401913,8865393
EUR/USD,2019-05-02,1.126,1.1264,02:27:50.316000,127401914,8870316
EUR/USD,2019-05-02,1.1261,1.1264,02:27:46.804000,127401915,8866804
EUR/USD,2019-05-02,1.126,1.1264,02:27:49.305000,127401916,8869305
EUR/USD,2019-05-02,1.1262,1.1263,02:27:52.806000,127401917,8872806
EUR/USD,2019-05-02,1.126,1.1265,02:27:51.483000,127401918,8871483
EUR/USD,2019-05-02,1.126,1.1265,02:27:50.561000,127401919,8870561
EUR/USD,2019-05-02,1.126,1.1264,02:27:52.298000,127401920,8872298
EUR/USD,2019-05-02,1.1261,1.1266,02:27:49.401000,127401921,8869401
EUR/USD,2019-05-02,1.1261,1.1265,02:27:46.319000,127401922,8866319
EUR/USD,2019-05-02,1.126,1.1265,02:27:52.648000,127401923,8872648
EUR/USD,2019-05-02,1.126,1.1265,02:27:46.399000,127401924,8866399
EUR/USD,2019-05-02,1.1261,1.1266,02:27:54.642000,127401925,8874642
EUR/USD,2019-05-02,1.1261,1.1264,02:27:45.324000,127401926,8865324
EUR/USD,2019-05-02,1.1261,1.1266,02:27:53.760000,127401927,8873760
EUR/USD,2019-05-02,1.1261,1.1265,02:27:45.287000,127401928,8865287
EUR/USD,2019-05-02,1.1261,1.1265,02:27:47.670000,127401929,8867670
EUR/USD,2019-05-02,1.1261,1.1266,02:27:48.642000,127401930,8868642
EUR/USD,2019-05-02,1.126,1.1264,02:28:04.593000,127401931,8884593
EUR/USD,2019-05-02,1.1262,1.1263,02:28:01.064000,127401932,8881064
EUR/USD,2019-05-02,1.126,1.1264,02:28:00.576000,127401933,8880576
EUR/USD,2019-05-02,1.126,1.1265,02:27:57.481000,127401934,8877481
EUR/USD,2019-05-02,1.1263,1.1264,02:27:55.373000,127401935,8875373
EUR/USD,2019-05-02,1.1261,1.1262,02:28:03.156000,127401936,8883156
EUR/USD,2019-05-02,1.1262,1.1263,02:28:00.435000,127401937,8880435
EUR/USD,2019-05-02,1.126,1.1265,02:28:01.633000,127401938,8881633
EUR/USD,2019-05-02,1.126,1.1265,02:27:59.809000,127401939,8879809
EUR/USD,2019-05-02,1.126,1.1264,02:28:02.582000,127401940,8882582
EUR/USD,2019-05-02,1.126,1.1263,02:27:55.739000,127401941,8875739
EUR/USD,2019-05-02,1.126,1.1265,02:27:56.607000,127401942,8876607
EUR/USD,2019-05-02,1.126,1.1264,02:28:03.609000,127401943,8883609
EUR/USD,2019-05-02,1.1261,1.1263,02:28:03.127000,127401944,8883127
EUR/USD,2019-05-02,1.126,1.1264,02:28:08.806000,127401945,8888806
EUR/USD,2019-05-02,1.1262,1.1263,02:28:14.563000,127401946,8894563
EUR/USD,2019-05-02,1.1261,1.1262,02:28:09.820000,127401947,8889820
EUR/USD,2019-05-02,1.126,1.1264,02:28:07.588000,127401948,8887588
EUR/USD,2019-05-02,1.126,1.1264,02:28:05.590000,127401949,8885590
EUR/USD,2019-05-02,1.126,1.1264,02:28:10.590000,127401950,8890590
EUR/USD,2019-05-02,1.1261,1.1262,02:28:10.202000,127401951,8890202
EUR/USD,2019-05-02,1.1259,1.1264,02:28:24.788000,127401952,8904788
EUR/USD,2019-05-02,1.126,1.1264,02:28:19.710000,127401953,8899710
EUR/USD,2019-05-02,1.126,1.1265,02:28:20.010000,127401954,8900010
EUR/USD,2019-05-02,1.1261,1.1266,02:28:16.777000,127401955,8896777
EUR/USD,2019-05-02,1.1259,1.1263,02:28:22.711000,127401956,8902711
EUR/USD,2019-05-02,1.1261,1.1262,02:28:22.126000,127401957,8902126
EUR/USD,2019-05-02,1.126,1.1263,02:28:18.536000,127401958,8898536
EUR/USD,2019-05-02,1.1259,1.1263,02:28:24.731000,127401959,8904731
EUR/USD,2019-05-02,1.126,1.1265,02:28:20.805000,127401960,8900805
EUR/USD,2019-05-02,1.126,1.1264,02:28:15.689000,127401961,8895689
EUR/USD,2019-05-02,1.1259,1.1264,02:28:23.722000,127401962,8903722
EUR/USD,2019-05-02,1.1261,1.1262,02:28:23.973000,127401963,8903973
EUR/USD,2019-05-02,1.1259,1.1263,02:28:18.693000,127401964,8898693
EUR/USD,2019-05-02,1.1261,1.1262,02:28:19.452000,127401965,8899452
EUR/USD,2019-05-02,1.1261,1.1266,02:28:16.011000,127401966,8896011
EUR/USD,2019-05-02,1.126,1.1265,02:28:20.781000,127401967,8900781
EUR/USD,2019-05-02,1.126,1.1265,02:28:18.802000,127401968,8898802
EUR/USD,2019-05-02,1.1259,1.1263,02:28:21.681000,127401969,8901681
EUR/USD,2019-05-02,1.1259,1.1263,02:28:28.701000,127401970,8908701
EUR/USD,2019-05-02,1.1259,1.1264,02:28:35.113000,127401971,8915113
EUR/USD,2019-05-02,1.126,1.1265,02:28:32.401000,127401972,8912401
EUR/USD,2019-05-02,1.1259,1.1264,02:28:27.809000,127401973,8907809
EUR/USD,2019-05-02,1.126,1.1262,02:28:33.201000,127401974,8913201
EUR/USD,2019-05-02,1.1259,1.1263,02:28:32.693000,127401975,8912693
EUR/USD,2019-05-02,1.126,1.1261,02:28:34.313000,127401976,8914313
EUR/USD,2019-05-02,1.1259,1.1264,02:28:34.405000,127401977,8914405
EUR/USD,2019-05-02,1.126,1.1263,02:28:29.332000,127401978,8909332
EUR/USD,2019-05-02,1.126,1.1264,02:28:30.756000,127401979,8910756
EUR/USD,2019-05-02,1.126,1.1261,02:28:33.220000,127401980,8913220
EUR/USD,2019-05-02,1.126,1.1265,02:28:33.020000,127401981,8913020
EUR/USD,2019-05-02,1.1259,1.1264,02:28:26.062000,127401982,8906062
EUR/USD,2019-05-02,1.1259,1.1263,02:28:29.696000,127401983,8909696
EUR/USD,2019-05-02,1.1258,1.1262,02:28:39.723000,127401984,8919723
EUR/USD,2019-05-02,1.1259,1.1262,02:28:37.750000,127401985,8917750
EUR/USD,2019-05-02,1.1258,1.1263,02:28:42.810000,127401986,8922810
EUR/USD,2019-05-02,1.1258,1.1262,02:28:40.720000,127401987,8920720
EUR/USD,2019-05-02,1.1258,1.1262,02:28:40.327000,127401988,8920327
EUR/USD,2019-05-02,1.1258,1.1263,02:28:42.233000,127401989,8922233
EUR/USD,2019-05-02,1.1258,1.1262,02:28:41.711000,127401990,8921711
EUR/USD,2019-05-02,1.1258,1.1263,02:28:41.161000,127401991,8921161
EUR/USD,2019-05-02,1.1258,1.1262,02:28:42.707000,127401992,8922707
EUR/USD,2019-05-02,1.126,1.1261,02:28:35.945000,127401993,8915945
EUR/USD,2019-05-02,1.1259,1.1263,02:28:35.711000,127401994,8915711
EUR/USD,2019-05-02,1.1259,1.1264,02:28:36.532000,127401995,8916532
EUR/USD,2019-05-02,1.1258,1.1263,02:28:43.044000,127401996,8923044
EUR/USD,2019-05-02,1.1259,1.126,02:28:51.566000,127401997,8931566
EUR/USD,2019-05-02,1.1258,1.1262,02:28:53.731000,127401998,8933731
EUR/USD,2019-05-02,1.1257,1.1261,02:28:55.755000,127401999,8935755
EUR/USD,2019-05-02,1.1258,1.1261,02:28:51.328000,127402000,8931328
EUR/USD,2019-05-02,1.1259,1.126,02:28:53.808000,127402001,8933808
EUR/USD,2019-05-02,1.1258,1.1262,02:28:49.741000,127402002,8929741
EUR/USD,2019-05-02,1.1258,1.1262,02:28:48.720000,127402003,8928720
EUR/USD,2019-05-02,1.1257,1.1262,02:28:57.321000,127402004,8937321
EUR/USD,2019-05-02,1.1257,1.1262,02:28:58.500000,127402005,8938500
EUR/USD,2019-05-02,1.1257,1.126,02:28:57.943000,127402006,8937943
EUR/USD,2019-05-02,1.1257,1.1261,02:29:00.764000,127402007,8940764
EUR/USD,2019-05-02,1.1257,1.1261,02:29:05.816000,127402008,8945816
EUR/USD,2019-05-02,1.1257,1.1261,02:29:02.751000,127402009,8942751
EUR/USD,2019-05-02,1.1257,1.1261,02:28:59.741000,127402010,8939741
EUR/USD,2019-05-02,1.1259,1.1261,02:29:03.229000,127402011,8943229
EUR/USD,2019-05-02,1.1257,1.1261,02:29:03.740000,127402012,8943740
EUR/USD,2019-05-02,1.1257,1.1262,02:29:00.419000,127402013,8940419
EUR/USD,2019-05-02,1.1257,1.1261,02:29:06.752000,127402014,8946752
EUR/USD,2019-05-02,1.1258,1.1263,02:29:12.819000,127402015,8952819
EUR/USD,2019-05-02,1.1259,1.1264,02:29:09.600000,127402016,8949600
EUR/USD,2019-05-02,1.1258,1.1263,02:29:13.819000,127402017,8953819
EUR/USD,2019-05-02,1.1258,1.1262,02:29:10.767000,127402018,8950767
EUR/USD,2019-05-02,1.1258,1.1262,02:29:10.195000,127402019,8950195
EUR/USD,2019-05-02,1.1258,1.1262,02:29:07.765000,127402020,8947765
EUR/USD,2019-05-02,1.1258,1.1262,02:29:16.155000,127402021,8956155
EUR/USD,2019-05-02,1.126,1.1261,02:29:08.751000,127402022,8948751
EUR/USD,2019-05-02,1.1258,1.1263,02:29:11.696000,127402023,8951696
EUR/USD,2019-05-02,1.1259,1.1262,02:29:11.329000,127402024,8951329
EUR/USD,2019-05-02,1.1259,1.1264,02:29:10.728000,127402025,8950728
EUR/USD,2019-05-02,1.1258,1.1262,02:29:22.816000,127402026,8962816
EUR/USD,2019-05-02,1.1258,1.1261,02:29:17.977000,127402027,8957977
EUR/USD,2019-05-02,1.126,1.1261,02:29:22.525000,127402028,8962525
EUR/USD,2019-05-02,1.1258,1.1263,02:29:17.593000,127402029,8957593
EUR/USD,2019-05-02,1.1258,1.1262,02:29:20.779000,127402030,8960779
EUR/USD,2019-05-02,1.1259,1.126,02:29:18.294000,127402031,8958294
EUR/USD,2019-05-02,1.1259,1.126,02:29:23.009000,127402032,8963009
EUR/USD,2019-05-02,1.1259,1.126,02:29:33.208000,127402033,8973208
EUR/USD,2019-05-02,1.1258,1.1263,02:29:35.118000,127402034,8975118
EUR/USD,2019-05-02,1.1257,1.1261,02:29:30.813000,127402035,8970813
EUR/USD,2019-05-02,1.1257,1.1261,02:29:27.786000,127402036,8967786
EUR/USD,2019-05-02,1.1257,1.1261,02:29:32.800000,127402037,8972800
EUR/USD,2019-05-02,1.1257,1.1262,02:29:29.962000,127402038,8969962
EUR/USD,2019-05-02,1.1258,1.1261,02:29:35.340000,127402039,8975340
EUR/USD,2019-05-02,1.1259,1.126,02:29:33.159000,127402040,8973159
EUR/USD,2019-05-02,1.1257,1.1262,02:29:27.872000,127402041,8967872
EUR/USD,2019-05-02,1.1257,1.1261,02:29:29.801000,127402042,8969801
EUR/USD,2019-05-02,1.1257,1.1261,02:29:28.791000,127402043,8968791
EUR/USD,2019-05-02,1.1258,1.1263,02:29:36.948000,127402044,8976948
EUR/USD,2019-05-02,1.1257,1.1261,02:29:26.783000,127402045,8966783
EUR/USD,2019-05-02,1.1257,1.1262,02:29:28.952000,127402046,8968952
EUR/USD,2019-05-02,1.1259,1.126,02:29:27.502000,127402047,8967502
EUR/USD,2019-05-02,1.1257,1.1262,02:29:29.817000,127402048,8969817
EUR/USD,2019-05-02,1.1258,1.1263,02:29:38.809000,127402049,8978809
EUR/USD,2019-05-02,1.1257,1.1261,02:29:45.846000,127402050,8985846
EUR/USD,2019-05-02,1.1258,1.1262,02:29:45.430000,127402051,8985430
EUR/USD,2019-05-02,1.126,1.1261,02:29:38.405000,127402052,8978405
EUR/USD,2019-05-02,1.1259,1.126,02:29:46.277000,127402053,8986277
EUR/USD,2019-05-02,1.1258,1.1262,02:29:40.790000,127402054,8980790
EUR/USD,2019-05-02,1.1258,1.1261,02:29:38.104000,127402055,8978104
EUR/USD,2019-05-02,1.1258,1.1262,02:29:45.819000,127402056,8985819
EUR/USD,2019-05-02,1.1258,1.1262,02:29:39.805000,127402057,8979805
EUR/USD,2019-05-02,1.1257,1.1261,02:29:47.814000,127402058,8987814
EUR/USD,2019-05-02,1.1257,1.1261,02:29:51.816000,127402059,8991816
EUR/USD,2019-05-02,1.1257,1.1262,02:29:50.147000,127402060,8990147
EUR/USD,2019-05-02,1.1257,1.1261,02:29:52.813000,127402061,8992813
EUR/USD,2019-05-02,1.1258,1.1259,02:29:55.591000,127402062,8995591
EUR/USD,2019-05-02,1.1257,1.1262,02:29:49.119000,127402063,8989119
EUR/USD,2019-05-02,1.1257,1.1261,02:29:53.834000,127402064,8993834
EUR/USD,2019-05-02,1.1257,1.126,02:29:55.326000,127402065,8995326
EUR/USD,2019-05-02,1.1257,1.1262,02:29:53.217000,127402066,8993217
EUR/USD,2019-05-02,1.1253,1.1257,02:30:09.843000,127402067,9009843
EUR/USD,2019-05-02,1.1254,1.1257,02:30:18.324000,127402068,9018324
EUR/USD,2019-05-02,1.1254,1.1259,02:30:15.823000,127402069,9015823
EUR/USD,2019-05-02,1.1253,1.1257,02:30:12.799000,127402070,9012799
EUR/USD,2019-05-02,1.1254,1.1258,02:30:19.886000,127402071,9019886
EUR/USD,2019-05-02,1.1255,1.126,02:30:27.009000,127402072,9027009
EUR/USD,2019-05-02,1.1256,1.1261,02:30:03.508000,127402073,9003508
EUR/USD,2019-05-02,1.1253,1.1257,02:30:15.875000,127402074,9015875
EUR/USD,2019-05-02,1.1254,1.1259,02:30:11.379000,127402075,9011379
EUR/USD,2019-05-02,1.1254,1.1258,02:30:18.885000,127402076,9018885
EUR/USD,2019-05-02,1.1258,1.1263,02:29:59.230000,127402077,8999230
EUR/USD,2019-05-02,1.1253,1.1258,02:30:17.658000,127402078,9017658
EUR/USD,2019-05-02,1.1257,1.1258,02:30:23.215000,127402079,9023215
EUR/USD,2019-05-02,1.1255,1.1259,02:30:02.843000,127402080,9002843
EUR/USD,2019-05-02,1.1255,1.1258,02:30:07.074000,127402081,9007074
EUR/USD,2019-05-02,1.1255,1.1259,02:30:31.029000,127402082,9031029
EUR/USD,2019-05-02,1.1256,1.1257,02:30:28.434000,127402083,9028434
EUR/USD,2019-05-02,1.1254,1.1259,02:30:23.009000,127402084,9023009
EUR/USD,2019-05-02,1.1254,1.1258,02:30:29.948000,127402085,9029948
EUR/USD,2019-05-02,1.1253,1.1257,02:30:10.859000,127402086,9010859
EUR/USD,2019-05-02,1.1254,1.1259,02:30:09.347000,127402087,9009347
EUR/USD,2019-05-02,1.1254,1.1259,02:30:28.957000,127402088,9028957
EUR/USD,2019-05-02,1.1255,1.1259,02:30:22.952000,127402089,9022952
EUR/USD,2019-05-02,1.1255,1.126,02:30:25.947000,127402090,9025947
EUR/USD,2019-05-02,1.1254,1.1258,02:30:05.830000,127402091,9005830
EUR/USD,2019-05-02,1.1253,1.1258,02:30:13.771000,127402092,9013771
EUR/USD,2019-05-02,1.1255,1.1259,02:30:03.844000,127402093,9003844
EUR/USD,2019-05-02,1.1254,1.1258,02:30:26.945000,127402094,9026945
EUR/USD,2019-05-02,1.1254,1.1258,02:30:07.839000,127402095,9007839
EUR/USD,2019-05-02,1.1254,1.1259,02:30:21.808000,127402096,9021808
EUR/USD,2019-05-02,1.1256,1.1257,02:30:17.243000,127402097,9017243
EUR/USD,2019-05-02,1.1254,1.1259,02:30:31.849000,127402098,9031849
EUR/USD,2019-05-02,1.126,1.1261,02:30:00.782000,127402099,9000782
EUR/USD,2019-05-02,1.1254,1.1259,02:30:19.969000,127402100,9019969
EUR/USD,2019-05-02,1.1254,1.1258,02:30:06.852000,127402101,9006852
EUR/USD,2019-05-02,1.1256,1.126,02:30:01.832000,127402102,9001832
EUR/USD,2019-05-02,1.1255,1.126,02:30:06.330000,127402103,9006330
EUR/USD,2019-05-02,1.1255,1.1259,02:30:04.960000,127402104,9004960
EUR/USD,2019-05-02,1.1256,1.1261,02:30:02.669000,127402105,9002669
EUR/USD,2019-05-02,1.1254,1.1258,02:30:31.959000,127402106,9031959
EUR/USD,2019-05-02,1.1257,1.126,02:29:59.809000,127402107,8999809
EUR/USD,2019-05-02,1.1254,1.1258,02:30:13.107000,127402108,9013107
EUR/USD,2019-05-02,1.1253,1.1258,02:30:18.640000,127402109,9018640
EUR/USD,2019-05-02,1.1258,1.1263,02:30:00.369000,127402110,9000369
EUR/USD,2019-05-02,1.1254,1.1259,02:30:10.331000,127402111,9010331
EUR/USD,2019-05-02,1.1254,1.1259,02:30:16.830000,127402112,9016830
EUR/USD,2019-05-02,1.1254,1.1259,02:30:21.954000,127402113,9021954
